Date,Close
11/03/2022,260.35
11/03/2023,367.52
11/04/2019,199.99
11/04/2020,286.76
11/04/2021,398.01
11/04/2022,264.54
11/04/2024,486.01
11/05/2019,200.1
11/05/2020,294.24
11/05/2021,398.39
11/05/2024,492.21
11/06/2019,199.66
11/06/2020,294.46
11/06/2023,369.02
11/06/2024,505.58
11/07/2019,200.32
11/07/2022,267.45
11/07/2023,372.5
11/07/2024,513.54
11/08/2019,201.12
11/08/2021,397.85
11/08/2022,269.4
11/08/2023,372.74
11/08/2024,514.14
11/09/2020,288.44
11/09/2021,395.11
11/09/2022,263.18
11/09/2023,369.88
11/10/2020,283.27
11/10/2021,389.31
11/10/2022,282.6
11/10/2023,378.19
11/11/2019,200.85
11/11/2020,289.61
11/11/2021,390.38
11/11/2022,287.81
11/11/2024,513.84
11/12/2019,201.43
11/12/2020,288.25
11/12/2021,394.49
11/12/2024,512.91
11/13/2019,201.48
11/13/2020,290.78
11/13/2023,377.01
11/13/2024,512.25
11/14/2019,201.32
11/14/2022,285.29
11/14/2023,385.13
11/14/2024,508.69
11/15/2019,202.8
11/15/2021,394.4
11/15/2022,289.24
11/15/2023,385.42
11/15/2024,496.57
11/16/2020,293.05
11/16/2021,397.21
11/16/2022,285.29
11/16/2023,385.75
11/17/2020,292.12
11/17/2021,397.42
11/17/2022,284.66
11/17/2023,385.84
11/18/2019,202.96
11/18/2020,289.96
11/18/2021,401.54
11/18/2022,284.67
11/18/2024,500.02
11/19/2019,203.26
11/19/2020,292.23
11/19/2021,403.78
11/19/2024,503.46
11/20/2019,202.04
11/20/2020,290.23
11/20/2023,390.53
11/20/2024,503.17
11/21/2019,201.59
11/21/2022,281.74
11/21/2023,388.27
11/21/2024,504.98
11/22/2019,201.72
11/22/2021,399.09
11/22/2022,285.8
11/22/2023,389.86
11/22/2024,505.79
11/23/2020,290.24
11/23/2021,397.27
11/23/2022,288.67
11/24/2020,294.32
11/24/2021,398.55
11/24/2023,389.31
11/25/2019,204.11
11/25/2020,296.12
11/25/2022,286.77
11/25/2024,506.59
11/26/2019,204.5
11/26/2021,390.99
11/26/2024,509.31
11/27/2019,205.93
11/27/2020,298.85
11/27/2023,388.97
11/27/2024,505.3
11/28/2022,282.56
11/28/2023,389.99
11/29/2019,204.99
11/29/2021,399.48
11/29/2022,280.42
11/29/2023,389.61
11/29/2024,509.74
11/30/2020,299.46
11/30/2021,393.61
11/30/2022,293.21
11/30/2023,388.63
12/01/2020,303.3
12/01/2021,386.92
12/01/2022,293.57
12/01/2023,389.74
12/02/2019,202.89
12/02/2020,303.69
12/02/2021,389.71
12/02/2022,292.4
12/02/2024,515.29
12/03/2019,201.3
12/03/2020,304.12
12/03/2021,382.93
12/03/2024,516.87
12/04/2019,202.32
12/04/2020,305.36
12/04/2023,386.12
12/04/2024,523.26
12/05/2019,202.72
12/05/2022,287.49
12/05/2023,387.09
12/05/2024,521.81
12/06/2019,204.89
12/06/2021,386.0
12/06/2022,281.53
12/06/2023,384.85
12/06/2024,526.48
12/07/2020,307.09
12/07/2021,397.62
12/07/2022,280.38
12/07/2023,390.23
12/08/2020,308.13
12/08/2021,399.4
12/08/2022,283.7
12/08/2023,391.96
12/09/2019,203.96
12/09/2020,301.15
12/09/2021,393.52
12/09/2022,281.89
12/09/2024,522.38
12/10/2019,203.79
12/10/2020,302.36
12/10/2021,397.8
12/10/2024,520.6
12/11/2019,204.87
12/11/2020,301.69
12/11/2023,395.31
12/11/2024,529.92
12/12/2019,206.4
12/12/2022,285.43
12/12/2023,398.46
12/12/2024,526.5
12/13/2019,207.08
12/13/2021,392.05
12/13/2022,288.5
12/13/2023,403.53
12/13/2024,530.53
12/14/2020,303.88
12/14/2021,388.0
12/14/2022,286.36
12/14/2023,403.18
12/15/2020,307.13
12/15/2021,396.84
12/15/2022,276.74
12/15/2023,405.13
12/16/2019,209.16
12/16/2020,308.82
12/16/2021,386.64
12/16/2022,274.11
12/16/2024,538.17
12/17/2019,209.28
12/17/2020,310.84
12/17/2021,384.71
12/17/2024,535.8
12/18/2019,209.44
12/18/2020,309.9
12/18/2023,406.87
12/18/2024,516.47
12/19/2019,210.75
12/19/2022,269.61
12/19/2023,408.95
12/19/2024,514.17
12/20/2019,211.6
12/20/2021,380.49
12/20/2022,269.4
12/20/2023,402.87
12/20/2024,518.66
12/21/2020,308.76
12/21/2021,389.01
12/21/2022,273.31
12/21/2023,407.56
12/22/2020,309.6
12/22/2021,393.74
12/22/2022,266.62
12/22/2023,408.17
12/23/2019,211.7
12/23/2020,308.04
12/23/2021,396.71
12/23/2022,267.22
12/23/2024,522.87
12/24/2019,211.81
12/24/2020,309.4
12/24/2024,529.96
12/26/2019,213.68
12/26/2023,410.66
12/26/2024,529.6
12/27/2019,213.5
12/27/2021,403.27
12/27/2022,263.44
12/27/2023,411.5
12/27/2024,522.56
12/28/2020,312.52
12/28/2021,401.4
12/28/2022,259.96
12/28/2023,411.3
12/29/2020,312.8
12/29/2021,401.34
12/29/2022,266.3
12/29/2023,409.52
12/30/2019,212.1
12/30/2020,312.81
12/30/2021,400.14
12/30/2022,266.14
12/30/2024,515.61
12/31/2019,212.5
12/31/2020,313.58
12/31/2021,397.64
12/31/2024,511.23
